logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon
2026-05-25 04:02:00+00:00,2026-05-25 04:00,KXETHD-26MAY2501-T2099.99,2026-05-25T05:00:00Z,2094.26,2099.99,0.2738,0.22,real,0.171035,1.0173,0.00030078,0.00027994,0.00046518,0.6018,0.08,0.00042032,0.0,0.0,1.0,1.0,0.0,0.0231,2.0,0.0,0.7666,-1.0,8.775e-05,0.0,0.0,0.0,1.0,1.0,-0.2432,False,False,0.0,1.0,17.02,17.63,False,0.0,bearish,0.0,0.0,0.077285,0.053721,trade,no,False,False,38.0,57.93,,0.351295,0.05,50.0,1000.0,0.0,1.0,0.5223,0.1184,0.0401,0.0,False,,True,False,-50.0,2026-05-25 04:02:00+00:00,,0.0,,0.5268,0.2125,,,,,0.1522,-1.0,0.0707,bearish,bearish,False,False,7.816,5.171,False,False,False,,,25.87,0.0,,4.0,-2.0,-1.0,71.41,0.0214,,,,,,,,,,,,,,,,,,,-0.2596,2600662.03,0.0,0.007202,-0.04501,0.00441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.35,0.5295,0.2552,0.2552,marginal,,,,0.4840392771139395,22,2026-W22,0.78,True,0.000397674162723762,6.408723103347825e-05,0.9995382386062518,0.8433119503543145,-0.38820631771257175,0.6272592592592546
2026-05-25 10:09:34+00:00,2026-05-25 10:00,KXETHD-26MAY2507-T2119.99,2026-05-25T11:00:00Z,2115.51,2119.99,0.2116,0.21,real,0.175968,1.0568,0.00040279,0.00017864,0.00036927,0.4838,0.09,0.00033543,0.0,-1.0,0.0,0.0,0.0,-0.0881,2.0,1.0,0.9646,0.0,1.236e-05,0.0,0.0,0.0,-1.0,-1.0,0.3096,False,False,0.0,0.0,50.88,67.75,False,0.0,bullish,0.0,0.0,0.058881,0.034901,trade,no,False,False,39.0,50.38,,0.280386,0.05,50.0,1000.0,0.0,-2.0,0.4718,-0.1312,-0.1157,-0.0033,False,,False,True,13.29,2026-05-25 10:09:34+00:00,,0.0,,0.5501,0.0,,,,,0.3134,-1.0,0.0237,bearish,bearish,False,False,6.733,6.124,False,False,False,,,17.47,0.0208,,10.0,-2.0,-1.0,70.1,-0.0187,,,,,,,,,,,,,,,,,,,-0.3577,1504763.09,0.0,0.008325,-0.0546,0.00413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.79,0.0132,-0.1981,0.0,win,,,,0.4663689659878184,22,2026-W22,0.79,True,0.0027447971147463494,7.549403412708475e-05,0.9971797088511204,0.8043371421855054,2.10685172016617,0.8852459016393467
2026-05-25 13:03:13+00:00,2026-05-25 13:00,KXETHD-26MAY2510-T2119.99,2026-05-25T14:00:00Z,2115.8,2119.99,0.198,0.27,real,0.206599,0.7592,0.00026185,0.00036692,0.00042863,0.856,0.05,0.00045522,1.0,-1.0,0.0,2.0,-1.0,-0.1037,2.0,-1.0,1.0,-1.0,9.095e-05,1.0,0.0,0.0,-1.0,-1.0,0.2907,False,False,0.0,0.0,74.21,56.89,False,1.0,bullish,0.0,0.0,0.064646,0.038223,trade,no,False,False,40.0,56.7,,0.239431,0.05,50.0,1000.0,0.0,-2.0,0.4718,0.1101,0.1172,0.0,False,,False,True,18.49,2026-05-25 13:03:13+00:00,,0.0,,0.4764,0.5,,,,,0.4762,1.0,0.2522,bearish,bearish,False,False,6.718,6.136,False,False,False,,,15.44,0.0,,13.0,0.0,1.0,69.11,0.1225,,,,,,,,,,,,,,,,,,,-1.0,5805004.68,0.0,0.003866,-0.05473,0.00416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.31,0.0241,-0.1736,0.0,win,,,,0.497411387639991,22,2026-W22,0.73,True,0.012160082916443816,0.0001230014905713262,0.987716915592973,0.7954284220955427,1.5189787732253275,0.877463156151679
2026-05-25 14:01:16+00:00,2026-05-25 14:00,KXETHD-26MAY2511-T2119.99,2026-05-25T15:00:00Z,2114.18,2119.99,0.2746,0.16,real,0.052377,1.6665,0.00022057,0.00014891,0.00036007,0.4136,0.1,0.00031597,1.0,-1.0,0.0,1.0,0.0,-0.0121,2.0,0.0,0.7509,-1.0,9.352e-05,0.0,0.0,0.0,0.0,0.0,0.1644,False,False,0.0,0.0,45.64,43.26,False,0.0,bullish,0.0,0.0,0.126302,0.109023,trade,no,False,False,39.0,58.66,,0.789387,0.05,50.0,1000.0,0.0,0.0,0.5174,0.0317,-0.017,0.0033,False,,True,False,-50.0,2026-05-25 14:01:16+00:00,,0.0,,0.5176,0.3488,,,,,0.7282,1.0,0.0344,bearish,bearish,False,False,6.8,6.064,False,False,False,,,14.81,0.0,,14.0,-2.0,-0.951,68.94,0.0366,,,,,,,,,,,,,,,,,,,-0.2877,2582922.57,0.0,0.007741,-0.05401,0.00419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.64,0.684,0.408,0.408,clear_loss,,,,0.4502901101067496,22,2026-W22,0.84,True,0.018058612464946187,0.00014950964230644732,0.9817918778927605,0.7968971949107171,2.014940928285714,0.9906542056074782
2026-05-25 19:31:42+00:00,2026-05-25 19:00,KXETHD-26MAY2516-T2119.99,2026-05-25T20:00:00Z,2122.41,2119.99,-0.1139,0.74,real,0.86374,-0.8427,0.00025813,0.00021677,0.00033352,0.65,0.03,0.00033501,1.0,0.0,1.0,2.0,-1.0,-0.1824,2.0,0.0,0.3441,-1.0,0.00011658,0.0,0.0,0.0,0.0,0.0,0.0999,False,False,1.0,1.0,7.03,9.63,False,0.0,bullish,0.0,0.0,0.10874,0.080272,trade,yes,False,False,60.0,28.21,,0.418229,0.05,50.0,1000.0,0.0,4.0,0.55,-0.0597,-0.0066,0.0,False,,False,False,-50.0,2026-05-25 19:31:42+00:00,,0.0,,0.6005,0.5,,,,,1.0,-1.0,0.0407,bearish,bullish,True,False,6.386,6.428,False,False,False,,,19.59,0.1976,,19.0,-2.0,-1.0,67.59,0.0255,,,,,,,,,,,,,,,,,,,-0.0487,0.0,412144.15,0.009529,-0.05767,0.00466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.11,-0.0613,0.0528,0.0528,near_miss,,,,0.5310201163261716,22,2026-W22,0.74,True,0.012995948247252748,0.00010456271057269993,0.98689948904217,0.8251040473575006,0.8707904242620979,0.5824901920297364
2026-05-26 03:14:44+00:00,2026-05-26 03:00,KXETHD-26MAY2600-T2079.99,2026-05-26T04:00:00Z,2084.0,2079.99,-0.1924,0.75,real,0.905946,-1.154,0.00027687,0.00011892,0.0004245,0.2801,0.03,0.00029536,-1.0,1.0,2.0,0.0,0.0,-0.0931,2.0,0.0,0.8643,0.0,4.955e-05,-1.0,-1.0,1.0,2.0,2.0,-0.471,False,False,1.0,1.0,11.56,11.22,True,-1.0,bearish,0.0,0.0,0.155946,0.127821,trade,yes,False,False,38.0,45.22,,0.623785,0.05,50.0,1000.0,0.0,7.0,0.6447,0.0311,-0.0172,-0.0172,False,,True,True,16.67,2026-05-26 03:14:44+00:00,,0.0,,0.5644,0.5,,,,,0.8424,1.0,0.0397,bearish,bullish,True,False,8.347,4.704,False,False,False,,,20.99,0.0004,,3.0,-2.0,-1.0,71.13,-0.0733,,,,,,,,,,,,,,,,,,,-1.0,4961545.46,0.0,0.001617,-0.04031,0.00457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.53,0.4093,0.6029,0.0,win,,,,0.562584239608753,22,2026-W22,0.75,True,0.9988356792867672,1.3612598203916688e-06,0.0011629594534139252,0.8790519647627382,-4.143335560780621,0.13198150124511027
2026-05-26 12:30:10+00:00,2026-05-26 12:00,KXETHD-26MAY2609-T2119.99,2026-05-26T13:00:00Z,2114.27,2119.99,0.2706,0.23,real,0.238815,0.901,0.00058813,0.00053775,0.00067027,0.8023,0.03,0.00059741,-1.0,0.0,1.0,1.0,1.0,0.1437,2.0,0.0,0.5922,-1.0,7.075e-05,-1.0,0.0,0.0,0.0,0.0,0.1372,False,False,1.0,0.0,47.45,50.51,False,0.0,neutral,0.0,0.0,0.050879,0.025586,trade,no,False,False,39.0,29.78,,0.221211,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.3163,-0.0288,0.0128,False,,True,False,-50.0,2026-05-26 12:30:10+00:00,,0.0,,0.5757,0.453,,,,,0.8682,-1.0,0.5905,bearish,bullish,True,False,6.796,6.068,False,False,False,,,22.35,0.7452,,12.0,-1.0,-0.0652,69.37,0.0419,,,,,,,,,,,,,,,,,,,-0.1592,1249152.88,0.0,0.005538,-0.05405,0.01974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.26,0.5671,0.2958,0.2958,clear_loss,,,,0.470650221479396,22,2026-W22,0.77,True,0.010260660539197606,0.00013532768507047997,0.989604011775737,1.1902492365918809,2.7957071906557394,0.7489478499542501
2026-05-26 13:22:52+00:00,2026-05-26 13:00,KXETHD-26MAY2610-T2119.99,2026-05-26T14:00:00Z,2113.99,2119.99,0.2836,0.24,real,0.209996,0.8604,0.00046067,0.0004566,0.00065846,0.6934,0.01,0.00054051,0.0,-1.0,0.0,1.0,0.0,0.0131,2.0,-1.0,0.8261,-1.0,7.833e-05,1.0,0.0,0.0,0.0,0.0,0.2516,False,False,1.0,0.0,53.65,64.69,False,0.0,bullish,0.0,0.0,0.057233,0.031777,trade,no,False,False,40.0,37.08,,0.238469,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.1481,-0.2271,-0.2059,False,,True,False,-50.0,2026-05-26 13:22:52+00:00,,0.0,,0.5215,0.0,,,,,0.8624,-1.0,0.4811,bearish,bullish,True,False,6.81,6.056,False,False,False,,,21.91,0.3174,,13.0,-2.0,-1.0,69.44,0.392,,,,,,,,,,,,,,,,,,,-1.0,7129367.69,0.0,0.004729,-0.05392,0.00469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.5,0.4972,0.2127,0.2127,marginal,,,,0.4981903676056951,22,2026-W22,0.76,True,0.002146194828109675,0.00010685681683879332,0.9977469483550488,0.9387164551436672,3.0904903704582387,0.7738742236024826
2026-05-27 00:03:36+00:00,2026-05-27 00:00,KXETHD-26MAY2621-T2079.99,2026-05-27T01:00:00Z,2073.89,2079.99,0.294,0.18,real,0.057333,1.3903,0.00019483,0.0002416,0.00042742,0.5652,0.2,0.00041383,0.0,0.0,1.0,1.0,1.0,0.109,2.0,0.0,0.3703,-1.0,8.084e-05,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,51.39,60.09,False,-1.0,bearish,0.0,0.0,0.118316,0.099264,trade,no,False,False,37.0,56.31,,0.657311,0.05,50.0,1000.0,-2.0,0.0,0.4121,-0.0684,-0.1209,0.0,False,,True,False,-50.0,2026-05-27 00:03:36+00:00,,0.0,,0.4257,0.0,,,,,1.0,-1.0,0.1186,bearish,bearish,True,False,2.285,4.239,False,False,False,,,22.73,0.0,,0.0,0.0,0.97,75.33,0.0254,,,,,,,,,,,,,,,,,,,0.1365,1818020.63,0.0,0.004193,-0.03057,0.01934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.16,0.447,0.1524,0.1524,marginal,,,,0.4957308068190552,22,2026-W22,0.8200000000000001,True,4.430093561892025e-05,8.388894643399917e-05,0.9998718101179483,0.872770470334708,-1.686387386005343,0.3233582709891938
2026-05-28 14:38:54+00:00,2026-05-28 14:00,KXETHD-26MAY2811-T1989.99,2026-05-28T15:00:00Z,1984.57,1989.99,0.2732,0.22,real,0.228223,0.872,0.00127365,0.00083379,0.00077024,1.0825,0.05,0.00081192,-1.0,-1.0,0.0,1.0,0.0,-0.0585,2.0,0.0,0.6431,-1.0,6.439e-05,0.0,0.0,0.0,0.0,0.0,-0.1786,False,False,0.0,0.0,56.3,68.0,False,0.0,bearish,0.0,0.0,0.036373,0.010879,trade,no,False,False,35.0,21.05,,0.165331,0.05,50.0,1000.0,-4.0,0.0,0.3176,0.5814,-0.0794,-0.1407,False,,True,False,-50.0,2026-05-28 14:38:54+00:00,,0.0,,0.5506,0.0,,,,,0.1685,-1.0,0.5174,bearish,bearish,False,False,2.04,4.376,False,False,False,,,39.92,0.4635,-0.16,14.0,-2.0,-1.0,76.44,-0.2861,,,,,,,,,,,,,,,,,,,-0.3523,2324567.09,0.0,0.009404,-0.01742,0.00408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.16,0.3825,0.109,0.109,marginal,,,,0.4919901568257503,22,2026-W22,0.78,True,2.658104089068639e-24,0.9999989375852424,1.0624147548614701e-06,1.0699136611155255,1.4962963593721526,0.25698093766100016
2026-05-28 15:33:05+00:00,2026-05-28 15:00,KXETHD-26MAY2812-T1989.99,2026-05-28T16:00:00Z,1984.69,1989.99,0.267,0.2,real,0.184816,0.945,0.00082948,0.00063816,0.0006117,1.0433,0.2,0.00071678,-1.0,-1.0,0.0,1.0,0.0,0.0179,2.0,0.0,0.7535,-1.0,6.239e-05,0.0,0.0,0.0,0.0,0.0,-0.1558,False,False,0.0,0.0,54.11,58.13,False,-1.0,bearish,0.0,0.0,0.040217,0.015819,trade,no,False,False,36.0,26.82,,0.201083,0.05,50.0,1000.0,-4.0,0.0,0.3176,-0.3776,0.0,0.0,False,,False,True,12.5,2026-05-28 15:33:05+00:00,,0.0,,0.5191,0.5,,,,,0.6306,-1.0,0.3916,bearish,bearish,False,False,2.034,4.382,False,False,False,,,39.5,0.2083,,15.0,-2.0,-0.7201,75.77,0.0855,,,,,,,,,,,,,,,,,,,-1.0,12632696.33,0.0,0.00271,-0.00891,0.00467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.87,0.261,-0.006,0.0,win,,,,0.4987918141625961,22,2026-W22,0.8,True,2.0674237042993477e-26,0.9999997440934053,2.559065931147668e-07,1.1514044079608972,2.0704135507259096,0.23493044822256534
2026-06-01 02:04:49+00:00,2026-06-01 02:00,KXETHD-26MAY3123-T1999.99,2026-06-01T03:00:00Z,1994.59,1999.99,0.2708,0.3,real,0.242765,0.6535,0.00054728,0.00046181,0.00069456,0.6649,0.01,0.00055734,-1.0,1.0,3.0,1.0,1.0,0.1217,2.0,0.0,0.7129,-1.0,0.0001,0.0,-1.0,1.0,2.0,2.0,-0.8869,False,False,1.0,1.0,0.0,1.01,False,-1.0,bearish,0.0,0.0,0.06111,0.033382,trade,no,False,False,39.0,55.13,,0.203699,0.05,50.0,1000.0,-4.0,10.0,0.4799,-0.6354,-0.2853,-0.1043,False,,True,False,-50.0,2026-06-01 02:04:49+00:00,,0.0,,0.4825,0.0,,,,,0.8717,-1.0,0.2234,bearish,bearish,False,True,3.131,4.857,False,False,False,,,22.15,0.0178,,2.0,-2.0,-1.0,75.32,0.4036,,,,,,,,,,,,,,,,,,,-1.0,6380250.43,0.0,0.004122,-0.02235,0.00487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.74,0.8097,0.5375,0.5375,clear_loss,,,,0.4980961081078999,23,2026-W23,0.7,True,0.9204073974071064,1.3878887011772792e-05,0.07957872370587878,1.331506084191198,-0.18107426695019058,0.4987841124020546
2026-06-01 14:44:01+00:00,2026-06-01 14:00,KXETHD-26JUN0111-T1959.99,2026-06-01T15:00:00Z,1964.66,1959.99,-0.2376,0.68,real,0.754074,-0.838,0.00109217,0.00045955,0.00127562,0.3603,0.05,0.00071184,-1.0,-1.0,0.0,1.0,0.0,-0.0643,2.0,0.0,0.5231,-1.0,9.752e-05,-1.0,0.0,0.0,1.0,1.0,-0.5663,False,False,1.0,0.0,25.58,27.61,False,-1.0,bearish,0.0,0.0,0.059074,0.028842,trade,yes,False,False,37.0,15.9,,0.184606,0.05,50.0,1000.0,-6.0,4.0,0.5492,-0.0868,-0.0249,-0.0061,False,,True,True,23.53,2026-06-01 14:44:01+00:00,,0.0,,0.4401,0.0,,,,,0.1247,-1.0,0.6588,bearish,bearish,False,False,4.702,3.407,False,False,False,,,35.66,0.3976,,14.0,-2.0,-1.0,75.73,0.5019,,,,,,,,,,,,,,,,,,,-1.0,5580028.39,0.0,0.002358,-0.00746,0.00419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.56,0.2494,0.4883,0.0,win,,,,0.5394153475880892,23,2026-W23,0.68,True,3.0711987637487307e-06,3.10968465581517e-05,0.9999658319546841,1.1895915844062386,-2.098861704950515,0.13906056860321378
2026-06-01 17:00:42+00:00,2026-06-01 17:00,KXETHD-26JUN0114-T1979.99,2026-06-01T18:00:00Z,1975.4,1979.99,0.2324,0.32,real,0.147336,0.5672,0.0006473,0.00069419,0.00064486,1.0765,0.04,0.00069961,-1.0,-1.0,0.0,3.0,-1.0,-0.1842,2.0,0.0,0.6036,-1.0,9.933e-05,0.0,0.0,0.0,0.0,0.0,0.0872,False,False,-1.0,-1.0,90.27,73.38,False,0.0,bearish,0.0,0.0,0.081446,0.053731,trade,no,False,False,38.0,59.25,,0.254519,0.05,50.0,1000.0,-1.0,-2.0,0.3134,0.5264,0.2214,0.1392,False,,True,False,-50.0,2026-06-01 17:00:42+00:00,,0.0,,0.3154,0.7508,,,,,0.8752,1.0,0.5276,bearish,bearish,False,False,4.132,3.932,False,False,False,,,38.05,0.0642,,17.0,0.0,0.9918,75.92,0.0803,,,,,,,,,,,,,,,,,,,-1.0,4879790.09,0.0,0.002774,-0.01286,0.02005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.83,0.7811,0.5475,0.5475,clear_loss,,,,0.4967928869801654,23,2026-W23,0.6799999999999999,True,4.107528256449094e-05,8.94111640102813e-05,0.999869513553425,1.0092536658867604,0.16091690459122,0.5145241038318903
2026-06-01 19:00:19+00:00,2026-06-01 19:00,KXETHD-26JUN0117-T1999.99,2026-06-01T21:00:00Z,1990.53,1999.99,0.4754,0.23,real,0.269148,0.8771,0.00052598,0.00055298,0.00058695,0.9421,0.01,0.00058864,-1.0,-1.0,0.0,3.0,0.0,-0.0677,2.0,0.0,0.4441,-1.0,9.933e-05,0.0,1.0,-1.0,-2.0,-2.0,0.8434,False,False,-1.0,-1.0,90.19,90.52,True,1.0,bearish,0.0,0.0,0.040234,0.014471,trade,no,False,False,59.0,119.62,,0.174932,0.05,50.0,1000.0,0.0,-9.0,0.4058,0.1015,-0.002,-0.0922,False,,True,False,-50.0,2026-06-01 19:00:19+00:00,,0.0,,0.6032,0.0,,,,,0.0577,1.0,0.4004,bearish,bearish,False,False,3.341,4.662,False,False,True,,,32.93,0.0,,19.0,0.0,0.9914,75.14,-0.046,,,,,,,,,,,,,,,,,,,-0.8385,2842908.36,0.0,0.005289,-0.02036,0.01983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.33,0.7938,0.317,0.317,marginal,,,,0.4642648575889245,23,2026-W23,0.77,True,0.0001163925392861496,0.00011281322748843542,0.9997707942332207,0.9118444805341862,2.699892958463412,0.7262721327165407
2026-06-01 21:09:05+00:00,2026-06-01 21:00,KXETHD-26JUN0118-T1999.99,2026-06-01T22:00:00Z,1997.48,1999.99,0.1257,0.53,real,0.35059,0.2524,0.00053944,0.00070845,,,0.01,0.00069801,-1.0,-1.0,0.0,1.0,0.0,0.0866,2.0,0.0,0.6344,-1.0,0.0001,0.0,0.0,0.0,-1.0,-1.0,1.0948,False,False,1.0,0.0,63.88,81.35,True,0.0,bearish,0.0,0.0,0.15474,0.123329,trade,no,False,False,39.0,50.87,,0.291962,0.05,50.0,1000.0,0.0,-3.0,0.4098,-0.3527,-0.2757,-0.3751,False,,False,True,56.38,2026-06-01 21:09:05+00:00,,0.0,,0.4477,0.7019,,,,,0.8498,-1.0,0.3364,bearish,bearish,False,False,2.981,1.309,False,False,True,,,28.38,0.0765,,21.0,0.0,0.9983,74.0,-0.3338,,,,,,,,,,,,,,,,,,,-1.0,6283226.72,0.0,0.002664,-0.02377,0.00449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.2,-0.3144,-0.4395,0.0,win,,,,0.4925101583432441,23,2026-W23,0.47,True,1.796706274852166e-05,8.661334444976375e-05,0.9998954195927962,0.9035062720296375,3.419364253566968,0.6197159283057181
2026-06-01 22:34:45+00:00,2026-06-01 22:00,KXETHD-26JUN0119-T1999.99,2026-06-01T23:00:00Z,1994.31,1999.99,0.2849,0.22,real,0.184593,0.8835,0.0007354,0.00079573,0.00073408,1.084,0.01,0.00076379,0.0,0.0,1.0,1.0,1.0,0.1956,2.0,0.0,0.6488,-1.0,0.0001,0.0,0.0,0.0,-1.0,-1.0,0.9007,False,False,0.0,0.0,47.44,42.12,True,0.0,bearish,0.0,0.0,0.047292,0.022291,trade,no,False,False,38.0,25.18,,0.214966,0.05,50.0,1000.0,0.0,-3.0,0.4098,0.5265,0.0882,-0.1425,False,,True,False,-50.0,2026-06-01 22:34:45+00:00,,0.0,,0.4942,0.4249,,,,,0.7339,1.0,0.4292,bearish,bearish,False,False,3.145,1.152,False,False,True,,,27.71,0.0927,,22.0,0.0,0.9944,73.9,0.7562,,,,,,,,,,,,,,,,,,,-0.1863,1884134.78,0.0,0.005137,-0.02222,0.02141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.27,0.5496,0.264,0.264,clear_loss,,,,0.464167147003944,23,2026-W23,0.78,True,2.9161015876732594e-05,0.00011228237448703527,0.9998585566096397,1.0021487690366377,3.8565570549124892,0.8026716266486326
2026-06-01 23:32:36+00:00,2026-06-01 23:00,KXETHD-26JUN0120-T1999.99,2026-06-02T00:00:00Z,1996.45,1999.99,0.1774,0.37,real,0.313495,0.483,0.00067944,0.00050173,0.00102164,0.4911,0.01,0.00064986,0.0,-1.0,0.0,1.0,0.0,0.057,2.0,0.0,0.5057,-1.0,0.0001,0.0,0.0,0.0,-1.0,-1.0,1.0022,False,False,0.0,0.0,58.66,64.6,False,0.0,bearish,0.0,0.0,0.070671,0.040989,trade,no,False,False,38.0,27.32,,0.191002,0.05,50.0,1000.0,0.0,-3.0,0.4098,-0.2086,-0.1598,-0.064,False,,True,False,-50.0,2026-06-01 23:32:36+00:00,,0.0,,0.4988,0.0,,,,,0.4899,-1.0,0.384,bearish,bearish,False,False,3.034,1.258,False,False,True,,,26.69,0.9075,,23.0,-1.0,-0.528,73.46,-0.0452,,,,,,,,,,,,,,,,,,,0.0099,1114063.3,0.0,0.006335,-0.02327,0.02031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.14,0.3852,0.2075,0.2075,clear_loss,,,,0.4635868426133249,23,2026-W23,0.63,True,5.609069256929907e-05,0.00011331039624509153,0.9998305989111803,1.0339273665816382,3.8603596102527886,0.8569819819819839
2026-06-02 02:27:49+00:00,2026-06-02 02:00,KXETHD-26JUN0123-T1979.99,2026-06-02T03:00:00Z,1982.89,1979.99,-0.1464,0.43,real,0.576753,-0.2459,0.0011082,0.001293,,,0.01,0.00105101,0.0,-1.0,0.0,3.0,-1.0,-0.1135,2.0,0.0,0.634,-1.0,0.0001,0.0,1.0,-1.0,-2.0,-2.0,0.5243,False,False,0.0,0.0,50.2,21.18,True,0.0,bearish,0.0,0.0,0.131753,0.099596,trade,yes,False,False,38.0,32.13,,0.231145,0.05,50.0,1000.0,-2.0,-1.0,0.4902,0.122,0.8723,0.4094,True,,True,True,66.28,2026-06-02 02:27:49+00:00,,0.0,,0.4621,0.9461,,,,,0.6214,-1.0,0.4157,bearish,bearish,False,False,3.739,4.295,False,False,True,,,27.26,10.8279,,2.0,0.0,0.9385,74.76,0.1022,,,,,,,,,,,,,,,,,,,-1.0,6003422.53,0.0,0.000964,-0.01659,0.0046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.64,0.6934,0.8409,0.0,win,,,,0.5002781668434509,23,2026-W23,0.43,True,4.300160139917179e-05,8.073713031060319e-05,0.9998762612682839,1.1844796738127483,1.653944669319685,0.7522176227084579
