logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree
2026-05-24 09:03:51+00:00,2026-05-24 09:00,KXETHD-26MAY2406-T2119.99,2026-05-24T10:00:00Z,2117.24,2119.99,0.1299,0.26,real,0.153892,1.0653,9.443e-05,3.102e-05,0.00026948,0.1151,0.15,0.00023932,0.0,-1.0,0.0,1.0,0.0,-0.09,2.0,0.0,0.4762,-1.0,0.00015681,0.0,0.0,0.0,0.0,0.0,-0.0163,False,False,0.0,0.0,44.9,46.02,False,0.0,bullish,0.0,0.0,0.129563,0.106624,trade,no,False,False,44.0,56.06,,0.498321,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.0222,0.0,0.0,False,,True,False,-50.0,2026-05-24 09:03:51+00:00,,0.0,,0.5181,0.5,,,,,1.0,-1.0,0.0393,bearish,bullish,False,False,6.646,6.2,False,False,False,,,42.08,0.0,,9.0,-2.0,-1.0,68.17,-0.0234,,,,,,,,,,,,,,,,,,,-0.13,825869.39,0.0,0.010156,-0.05537,0.00455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.57,0.2045,0.0745,0.0745,near_miss,,,,0.4738931514299523,21,2026-W21,0.74,True
2026-05-24 10:22:03+00:00,2026-05-24 10:00,KXETHD-26MAY2407-T2119.99,2026-05-24T11:00:00Z,2117.26,2119.99,0.1292,0.25,real,0.216545,1.141,0.00019736,0.00010805,0.00031099,0.3474,0.03,0.00027033,0.0,0.0,1.0,2.0,-1.0,-0.1314,2.0,0.0,0.5835,-1.0,0.00015726,0.0,0.0,0.0,0.0,0.0,-0.0514,False,False,0.0,1.0,4.22,21.66,False,0.0,bullish,0.0,0.0,0.122598,0.099816,trade,no,False,False,45.0,37.88,,0.490393,0.05,50.0,1000.0,0.0,2.0,0.5909,-0.1253,-0.0354,0.0,False,,False,True,16.67,2026-05-24 10:22:03+00:00,,0.0,,0.6395,0.0,,,,,1.0,-1.0,0.036,bearish,bullish,False,False,6.645,6.201,False,False,False,,,42.23,0.0792,,10.0,-2.0,-1.0,68.25,0.0796,,,,,,,,,,,,,,,,,,,-1.0,5234750.58,0.0,0.002312,-0.05538,0.00501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.85,0.1696,0.0406,0.0,win,,,,0.4997096942195014,21,2026-W21,0.75,True
2026-05-24 11:03:57+00:00,2026-05-24 11:00,KXETHD-26MAY2408-T2119.99,2026-05-24T12:00:00Z,2120.43,2119.99,-0.0209,0.58,real,0.651472,-0.1681,0.00033695,0.00011803,0.00013856,0.8518,0.03,0.00024465,0.0,1.0,2.0,1.0,1.0,0.1193,2.0,0.0,0.2848,-1.0,0.00015649,0.0,0.0,0.0,0.0,0.0,-0.0261,False,False,0.0,1.0,11.14,11.14,False,0.0,bullish,0.0,0.0,0.056472,0.02442,trade,yes,False,False,45.0,55.97,,0.134457,0.05,50.0,1000.0,0.0,2.0,0.5909,-0.1144,0.0,0.0,False,,True,True,36.21,2026-05-24 11:03:57+00:00,,0.0,,0.5875,0.5,,,,,0.0,1.0,0.0278,bearish,bullish,False,False,6.485,6.341,False,False,False,,,43.09,0.0,,11.0,-1.0,0.2135,68.42,0.1308,,,,,,,,,,,,,,,,,,,-1.0,4015402.03,0.0,0.001897,-0.0568,0.00496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.52,0.2872,0.308,0.0,win,,,,0.44916701477998305,21,2026-W21,0.58,False
2026-05-24 12:20:38+00:00,2026-05-24 12:00,KXETHD-26MAY2409-T2119.99,2026-05-24T13:00:00Z,2117.82,2119.99,0.1024,0.31,real,0.225837,0.9024,0.00014108,9.084e-05,0.0003293,0.2758,0.03,0.00026608,0.0,-1.0,0.0,2.0,-1.0,-0.2243,2.0,0.0,0.2444,-1.0,6.797e-05,0.0,0.0,0.0,0.0,0.0,0.1151,False,False,0.0,0.0,37.81,45.46,False,0.0,bullish,0.0,0.0,0.126728,0.10125,trade,no,False,False,44.0,39.29,,0.408799,0.05,50.0,1000.0,2.0,0.0,0.651,-0.0673,0.0,0.0,False,,False,True,22.46,2026-05-24 12:20:38+00:00,,0.0,,0.6075,0.5,,,,,0.966,-1.0,0.0456,bearish,bullish,False,False,6.617,6.226,False,False,False,,,43.5,0.091,,12.0,-2.0,-1.0,68.29,0.042,,,,,,,,,,,,,,,,,,,-0.1201,636656.2,0.0,0.009244,-0.05563,0.00445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.53,0.0807,-0.0217,0.0,win,,,,0.4982300585663502,21,2026-W21,0.69,True
2026-05-24 13:10:14+00:00,2026-05-24 13:00,KXETHD-26MAY2410-T2119.99,2026-05-24T14:00:00Z,2116.66,2119.99,0.1573,0.26,real,0.275742,0.7553,0.00036136,0.00034821,0.00034646,1.005,0.08,0.00043393,1.0,0.0,1.0,2.0,-1.0,-0.1082,2.0,0.0,0.3517,-1.0,6.641e-05,0.0,0.0,0.0,1.0,1.0,-0.1178,False,False,1.0,1.0,6.23,7.36,True,0.0,bullish,0.0,0.0,0.040276,0.013275,trade,no,False,False,45.0,49.7,,0.154907,0.05,50.0,1000.0,0.0,4.0,0.55,0.0042,-0.0245,-0.1014,False,,False,True,17.57,2026-05-24 13:10:14+00:00,,0.0,,0.5635,0.0,,,,,0.3333,1.0,0.0717,bearish,bullish,False,False,6.675,6.174,False,False,False,,,43.36,0.0013,0.05,13.0,-2.0,-1.0,68.17,-0.0013,,,,,,,,,,,,,,,,,,,-1.0,5526641.91,0.0,0.002473,-0.05512,0.00431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.21,-0.2575,-0.4142,0.0,win,,,,0.5693884103797255,21,2026-W21,0.74,False
2026-05-24 15:02:19+00:00,2026-05-24 15:00,KXETHD-26MAY2412-T2099.99,2026-05-24T16:00:00Z,2095.49,2099.99,0.2148,0.3,real,0.341012,0.6427,0.00123363,0.00038329,0.00053902,0.7111,0.11,0.00052355,1.0,-1.0,0.0,1.0,0.0,0.0043,2.0,0.0,0.6218,-1.0,6.864e-05,-1.0,0.0,0.0,1.0,1.0,-0.3896,False,False,1.0,0.0,36.19,35.79,False,-1.0,neutral,0.0,0.0,0.03945,0.010963,trade,no,False,False,44.0,57.63,,0.131499,0.05,50.0,1000.0,0.0,2.0,0.5909,0.0238,-0.0305,-0.0305,False,,False,True,21.43,2026-05-24 15:02:19+00:00,,0.0,,0.5921,0.5,,,,,0.7754,1.0,0.3815,bearish,bearish,True,False,7.753,5.226,False,False,True,,,37.36,0.0027,,15.0,0.0,0.9987,69.2,0.1725,,,,,,,,,,,,,,,,,,,-1.0,4954290.11,0.0,0.000446,-0.04557,0.00428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.21,0.0344,-0.18,0.0,win,,,,0.527370223082458,21,2026-W21,0.7,False
2026-05-24 16:27:17+00:00,2026-05-24 16:00,KXETHD-26MAY2413-T2099.99,2026-05-24T17:00:00Z,2097.79,2099.99,0.1051,0.42,real,0.33015,0.3064,0.0006068,0.00073292,0.00091015,0.8053,0.02,0.00078912,1.0,-1.0,0.0,2.0,-1.0,-0.1688,2.0,-1.0,0.8811,-1.0,9.351e-05,0.0,0.0,0.0,0.0,0.0,-0.1261,False,False,0.0,0.0,50.95,48.31,False,0.0,bearish,0.0,0.0,0.065427,0.034407,trade,no,False,False,44.0,32.65,,0.155778,0.05,50.0,1000.0,0.0,0.0,0.5174,0.2314,-0.3557,-0.2123,False,,True,False,-50.0,2026-05-24 16:27:17+00:00,,0.0,,0.447,0.0,,,,,0.8498,1.0,0.667,bearish,bearish,True,False,7.635,5.33,False,False,True,,,34.72,0.0611,,16.0,0.0,1.0,69.43,-0.2075,,,,,,,,,,,,,,,,,,,-1.0,5712914.91,0.0,0.001286,-0.04661,0.00436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.27,0.2612,0.1562,0.1562,marginal,,,,0.5125077643115719,21,2026-W21,0.5800000000000001,False
2026-05-24 18:32:02+00:00,2026-05-24 18:00,KXETHD-26MAY2415-T2099.99,2026-05-24T19:00:00Z,2095.86,2099.99,0.1971,0.31,real,0.129367,1.1197,0.00021574,0.00016781,0.00075242,0.223,0.01,0.00039661,0.0,-1.0,0.0,1.0,0.0,-0.0244,2.0,0.0,0.6685,-1.0,7.668e-05,0.0,0.0,0.0,-1.0,-1.0,0.2385,False,False,0.0,0.0,73.87,69.68,False,0.0,neutral,0.0,0.0,0.193989,0.17181,trade,no,False,False,43.0,27.86,,0.62577,0.05,50.0,1000.0,0.0,0.0,0.5174,0.0837,0.0,0.0,False,,False,True,22.46,2026-05-24 18:32:02+00:00,,0.0,,0.4961,0.5,,,,,1.0,1.0,0.1901,bearish,bearish,True,False,7.734,5.243,False,False,False,,,30.03,0.0027,,18.0,-2.0,-1.0,69.68,0.0414,,,,,,,,,,,,,,,,,,,-0.0562,1652019.24,0.0,0.007401,-0.04574,0.00419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.17,0.2534,0.0562,0.0,win,,,,0.5373867787776062,21,2026-W21,0.69,False
2026-05-24 21:03:55+00:00,2026-05-24 21:00,KXETHD-26MAY2418-T2099.99,2026-05-24T22:00:00Z,2093.49,2099.99,0.3105,0.2,real,0.160816,1.2293,0.0004554,0.00040754,0.00049219,0.828,0.05,0.00049552,0.0,0.0,1.0,1.0,0.0,-0.0283,2.0,1.0,0.8007,-1.0,6.746e-05,0.0,0.0,0.0,0.0,0.0,-0.1602,False,False,0.0,1.0,19.94,8.93,True,-1.0,bearish,0.0,0.0,0.096333,0.074829,trade,no,False,False,43.0,56.03,,0.481667,0.05,50.0,1000.0,0.0,2.0,0.5909,-0.0053,0.1243,0.1243,False,,False,True,12.5,2026-05-24 21:03:55+00:00,,0.0,,0.5941,0.5,,,,,0.8512,-1.0,0.4209,bearish,bearish,True,False,7.856,5.136,False,False,False,,,26.07,0.0008,,21.0,-2.0,-1.0,69.7,0.1343,,,,,,,,,,,,,,,,,,,-0.266,2201904.31,0.0,0.006444,-0.04466,0.01935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.78,-0.846,-1.1529,0.0,win,,,,0.5841141859125838,21,2026-W21,0.8,False
2026-05-24 23:02:20+00:00,2026-05-24 23:00,KXETHD-26MAY2420-T2099.99,2026-05-25T00:00:00Z,2091.6,2099.99,0.4012,0.21,real,0.173604,0.972,0.00079237,0.00064431,0.00065423,0.9848,0.15,0.00071422,0.0,-1.0,0.0,3.0,-1.0,-0.2539,2.0,0.0,0.542,-1.0,6.239e-05,0.0,1.0,-1.0,-2.0,0.0,-0.0419,True,False,-1.0,0.0,79.16,73.24,False,0.0,bearish,0.0,0.0,0.05787,0.033841,trade,no,False,False,43.0,57.59,,0.27557,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.1716,-0.0067,0.0449,False,,False,True,13.29,2026-05-24 23:02:20+00:00,,0.0,,0.5127,0.0,,,,,0.1014,1.0,0.6495,bearish,bearish,False,False,7.953,5.05,False,False,False,,,28.95,0.0444,,23.0,0.0,0.9997,70.62,-0.0478,,,,,,,,,,,,,,,,,,,-0.7121,3455214.94,0.0,0.006874,-0.04379,0.00442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.02,0.4504,0.049,0.0,win,,,,0.49452157254631757,21,2026-W21,0.79,True
2026-05-25 02:05:36+00:00,2026-05-25 02:00,KXETHD-26MAY2423-T2099.99,2026-05-25T03:00:00Z,2097.04,2099.99,0.1405,0.39,real,0.381891,0.3669,0.00036088,0.0005304,0.00068184,0.7779,0.03,0.00061785,0.0,0.0,1.0,1.0,0.0,-0.0549,2.0,0.0,0.284,-1.0,8.252e-05,0.0,-1.0,1.0,2.0,2.0,-0.332,False,False,1.0,0.0,23.06,40.33,False,0.0,neutral,0.0,0.0,0.043203,0.012346,trade,no,False,False,43.0,54.34,,0.110777,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.4712,-0.2822,0.0,False,,False,True,31.97,2026-05-25 02:05:36+00:00,,0.0,,0.5265,0.5,,,,,0.9274,-1.0,0.5401,bearish,bearish,False,False,7.673,5.297,False,False,False,,,27.69,0.0,,2.0,-2.0,-1.0,70.71,-0.0469,,,,,,,,,,,,,,,,,,,-0.2742,462712.74,0.0,0.010741,-0.04628,0.00491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.66,0.0296,-0.111,0.0,win,,,,0.5031102865197219,22,2026-W22,0.61,False
2026-05-25 03:02:24+00:00,2026-05-25 03:00,KXETHD-26MAY2500-T2099.99,2026-05-25T04:00:00Z,2096.05,2099.99,0.1882,0.3,real,0.22664,0.7947,0.00079565,0.00021888,0.00047254,0.4632,0.12,0.00041027,0.0,-1.0,0.0,1.0,0.0,0.0704,2.0,0.0,0.4143,-1.0,8.114e-05,0.0,0.0,0.0,1.0,1.0,-0.1997,False,False,1.0,0.0,23.09,26.0,False,0.0,bearish,0.0,0.0,0.098992,0.07275,trade,no,False,False,43.0,57.54,,0.329975,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.0453,0.0,0.0,False,,False,True,21.43,2026-05-25 03:02:24+00:00,,0.0,,0.5178,0.5,,,,,0.0,1.0,0.0717,bearish,bearish,False,False,7.724,5.252,False,False,False,,,26.37,0.0,,3.0,-2.0,-1.0,71.45,0.0554,,,,,,,,,,,,,,,,,,,-0.2425,1630621.06,0.0,0.008739,-0.04582,0.00435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.49,0.021,-0.1667,0.0,win,,,,0.4993580659031806,22,2026-W22,0.7,True
2026-05-25 04:02:00+00:00,2026-05-25 04:00,KXETHD-26MAY2501-T2099.99,2026-05-25T05:00:00Z,2094.26,2099.99,0.2738,0.22,real,0.171035,1.0173,0.00030078,0.00027994,0.00046518,0.6018,0.08,0.00042032,0.0,0.0,1.0,1.0,0.0,0.0231,2.0,0.0,0.7666,-1.0,8.775e-05,0.0,0.0,0.0,1.0,1.0,-0.2432,False,False,0.0,1.0,17.02,17.63,False,0.0,bearish,0.0,0.0,0.077285,0.053721,trade,no,False,False,38.0,57.93,,0.351295,0.05,50.0,1000.0,0.0,1.0,0.5223,0.1184,0.0401,0.0,False,,True,False,-50.0,2026-05-25 04:02:00+00:00,,0.0,,0.5268,0.2125,,,,,0.1522,-1.0,0.0707,bearish,bearish,False,False,7.816,5.171,False,False,False,,,25.87,0.0,,4.0,-2.0,-1.0,71.41,0.0214,,,,,,,,,,,,,,,,,,,-0.2596,2600662.03,0.0,0.007202,-0.04501,0.00441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.35,0.5295,0.2552,0.2552,marginal,,,,0.48403927711393957,22,2026-W22,0.78,True
2026-05-25 10:09:34+00:00,2026-05-25 10:00,KXETHD-26MAY2507-T2119.99,2026-05-25T11:00:00Z,2115.51,2119.99,0.2116,0.21,real,0.175968,1.0568,0.00040279,0.00017864,0.00036927,0.4838,0.09,0.00033543,0.0,-1.0,0.0,0.0,0.0,-0.0881,2.0,1.0,0.9646,0.0,1.236e-05,0.0,0.0,0.0,-1.0,-1.0,0.3096,False,False,0.0,0.0,50.88,67.75,False,0.0,bullish,0.0,0.0,0.058881,0.034901,trade,no,False,False,39.0,50.38,,0.280386,0.05,50.0,1000.0,0.0,-2.0,0.4718,-0.1312,-0.1157,-0.0033,False,,False,True,13.29,2026-05-25 10:09:34+00:00,,0.0,,0.5501,0.0,,,,,0.3134,-1.0,0.0237,bearish,bearish,False,False,6.733,6.124,False,False,False,,,17.47,0.0208,,10.0,-2.0,-1.0,70.1,-0.0187,,,,,,,,,,,,,,,,,,,-0.3577,1504763.09,0.0,0.008325,-0.0546,0.00413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.79,0.0132,-0.1981,0.0,win,,,,0.4663689659878184,22,2026-W22,0.79,True
2026-05-25 13:03:13+00:00,2026-05-25 13:00,KXETHD-26MAY2510-T2119.99,2026-05-25T14:00:00Z,2115.8,2119.99,0.198,0.27,real,0.206599,0.7592,0.00026185,0.00036692,0.00042863,0.856,0.05,0.00045522,1.0,-1.0,0.0,2.0,-1.0,-0.1037,2.0,-1.0,1.0,-1.0,9.095e-05,1.0,0.0,0.0,-1.0,-1.0,0.2907,False,False,0.0,0.0,74.21,56.89,False,1.0,bullish,0.0,0.0,0.064646,0.038223,trade,no,False,False,40.0,56.7,,0.239431,0.05,50.0,1000.0,0.0,-2.0,0.4718,0.1101,0.1172,0.0,False,,False,True,18.49,2026-05-25 13:03:13+00:00,,0.0,,0.4764,0.5,,,,,0.4762,1.0,0.2522,bearish,bearish,False,False,6.718,6.136,False,False,False,,,15.44,0.0,,13.0,0.0,1.0,69.11,0.1225,,,,,,,,,,,,,,,,,,,-1.0,5805004.68,0.0,0.003866,-0.05473,0.00416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.31,0.0241,-0.1736,0.0,win,,,,0.49741138763999104,22,2026-W22,0.73,True
2026-05-25 14:01:16+00:00,2026-05-25 14:00,KXETHD-26MAY2511-T2119.99,2026-05-25T15:00:00Z,2114.18,2119.99,0.2746,0.16,real,0.052377,1.6665,0.00022057,0.00014891,0.00036007,0.4136,0.1,0.00031597,1.0,-1.0,0.0,1.0,0.0,-0.0121,2.0,0.0,0.7509,-1.0,9.352e-05,0.0,0.0,0.0,0.0,0.0,0.1644,False,False,0.0,0.0,45.64,43.26,False,0.0,bullish,0.0,0.0,0.126302,0.109023,trade,no,False,False,39.0,58.66,,0.789387,0.05,50.0,1000.0,0.0,0.0,0.5174,0.0317,-0.017,0.0033,False,,True,False,-50.0,2026-05-25 14:01:16+00:00,,0.0,,0.5176,0.3488,,,,,0.7282,1.0,0.0344,bearish,bearish,False,False,6.8,6.064,False,False,False,,,14.81,0.0,,14.0,-2.0,-0.951,68.94,0.0366,,,,,,,,,,,,,,,,,,,-0.2877,2582922.57,0.0,0.007741,-0.05401,0.00419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.64,0.684,0.408,0.408,clear_loss,,,,0.45029011010674963,22,2026-W22,0.84,True
2026-05-25 19:31:42+00:00,2026-05-25 19:00,KXETHD-26MAY2516-T2119.99,2026-05-25T20:00:00Z,2122.41,2119.99,-0.1139,0.74,real,0.86374,-0.8427,0.00025813,0.00021677,0.00033352,0.65,0.03,0.00033501,1.0,0.0,1.0,2.0,-1.0,-0.1824,2.0,0.0,0.3441,-1.0,0.00011658,0.0,0.0,0.0,0.0,0.0,0.0999,False,False,1.0,1.0,7.03,9.63,False,0.0,bullish,0.0,0.0,0.10874,0.080272,trade,yes,False,False,60.0,28.21,,0.418229,0.05,50.0,1000.0,0.0,4.0,0.55,-0.0597,-0.0066,0.0,False,,False,False,-50.0,2026-05-25 19:31:42+00:00,,0.0,,0.6005,0.5,,,,,1.0,-1.0,0.0407,bearish,bullish,True,False,6.386,6.428,False,False,False,,,19.59,0.1976,,19.0,-2.0,-1.0,67.59,0.0255,,,,,,,,,,,,,,,,,,,-0.0487,0.0,412144.15,0.009529,-0.05767,0.00466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.11,-0.0613,0.0528,0.0528,near_miss,,,,0.5310201163261716,22,2026-W22,0.74,True
2026-05-26 00:43:08+00:00,2026-05-26 00:00,KXETHD-26MAY2521-T2099.99,2026-05-26T01:00:00Z,2096.22,2099.99,0.1797,0.29,real,0.091878,0.6916,0.00041551,0.00056445,0.00079246,0.7123,0.01,0.00063397,1.0,0.0,1.0,1.0,0.0,-0.0348,2.0,0.0,0.3247,-1.0,5.288e-05,1.0,0.0,0.0,0.0,0.0,,False,False,1.0,1.0,1.01,35.41,False,-1.0,neutral,0.0,0.0,0.098653,0.072822,trade,no,False,False,38.0,16.77,,0.340184,0.05,50.0,1000.0,0.0,11.0,0.6447,-0.5856,-0.3557,-0.0948,False,,False,True,20.42,2026-05-26 00:43:08+00:00,,0.0,,0.2619,0.1344,,,,,0.8049,-1.0,0.3187,bearish,bullish,True,False,7.715,5.26,False,False,False,,,16.71,2.1627,,0.0,-2.0,-1.0,69.39,0.0797,,,,,,,,,,,,,,,,,,,-0.1937,1313418.57,0.0,0.009566,-0.0459,0.00483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.39,-0.0396,-0.219,0.0,win,,,,0.543146277263819,22,2026-W22,0.71,False
2026-05-26 03:14:44+00:00,2026-05-26 03:00,KXETHD-26MAY2600-T2079.99,2026-05-26T04:00:00Z,2084.0,2079.99,-0.1924,0.75,real,0.905946,-1.154,0.00027687,0.00011892,0.0004245,0.2801,0.03,0.00029536,-1.0,1.0,2.0,0.0,0.0,-0.0931,2.0,0.0,0.8643,0.0,4.955e-05,-1.0,-1.0,1.0,2.0,2.0,-0.471,False,False,1.0,1.0,11.56,11.22,True,-1.0,bearish,0.0,0.0,0.155946,0.127821,trade,yes,False,False,38.0,45.22,,0.623785,0.05,50.0,1000.0,0.0,7.0,0.6447,0.0311,-0.0172,-0.0172,False,,True,True,16.67,2026-05-26 03:14:44+00:00,,0.0,,0.5644,0.5,,,,,0.8424,1.0,0.0397,bearish,bullish,True,False,8.347,4.704,False,False,False,,,20.99,0.0004,,3.0,-2.0,-1.0,71.13,-0.0733,,,,,,,,,,,,,,,,,,,-1.0,4961545.46,0.0,0.001617,-0.04031,0.00457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.53,0.4093,0.6029,0.0,win,,,,0.562584239608753,22,2026-W22,0.75,True
2026-05-26 06:18:49+00:00,2026-05-26 06:00,KXETHD-26MAY2603-T2099.99,2026-05-26T07:00:00Z,2097.77,2099.99,0.1056,0.33,real,0.248537,0.554,0.00034857,0.00030134,0.00037426,0.8052,0.02,0.00039098,-1.0,-1.0,0.0,1.0,0.0,-0.0672,2.0,0.0,0.5391,0.0,4.432e-05,0.0,0.0,0.0,0.0,0.0,0.0833,False,False,0.0,-1.0,84.8,86.12,False,0.0,bearish,0.0,0.0,0.048722,0.019571,trade,no,False,False,38.0,41.13,,0.147643,0.05,50.0,1000.0,0.0,-2.0,0.4718,0.0,-0.0014,0.0071,False,,False,True,24.63,2026-05-26 06:18:49+00:00,,0.0,,0.4502,0.5,,,,,0.0122,1.0,0.1852,bearish,bullish,True,False,7.636,5.33,False,False,False,,,21.53,0.029,,6.0,-1.0,-0.3241,72.01,0.0699,,,,,,,,,,,,,,,,,,,-0.1289,546495.6,0.0,0.009981,-0.04661,0.00449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.48,0.1769,0.071,0.0,win,,,,0.5046264008347934,22,2026-W22,0.6699999999999999,False
2026-05-26 07:06:25+00:00,2026-05-26 07:00,KXETHD-26MAY2604-T2099.99,2026-05-26T08:00:00Z,2097.38,2099.99,0.1246,0.26,real,0.141205,0.797,0.0003262,0.00020354,0.0002646,0.7692,0.06,0.0003141,-1.0,-1.0,0.0,2.0,-1.0,-0.1184,2.0,0.0,0.507,0.0,4.055e-05,0.0,0.0,0.0,0.0,0.0,0.1463,False,False,0.0,-1.0,90.51,88.32,False,0.0,bearish,0.0,0.0,0.063048,0.036977,trade,no,False,False,39.0,53.53,,0.242493,0.05,50.0,1000.0,0.0,-4.0,0.3778,0.0752,0.0752,0.0,False,,False,True,17.57,2026-05-26 07:06:25+00:00,,0.0,,0.3905,0.5,,,,,1.0,1.0,0.1071,bearish,bullish,True,False,7.656,5.312,False,False,False,,,21.28,0.0,,7.0,-2.0,-1.0,72.09,0.0846,,,,,,,,,,,,,,,,,,,-1.0,5041631.3,0.0,0.002225,-0.04643,0.00468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.68,-0.0811,-0.2052,0.0,win,,,,0.5421283864226997,22,2026-W22,0.74,False
